Id,file,jurisdiction,last_reform_date,source,text,title
1.00281,1.00281.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LRITF.pdf,1.00281.txt,LEY PARA REGULAR LAS INSTITUCIONES DE TECNOLOGÍA FINANCIERA
1.00280,1.00280.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LRAF.pdf,1.00280.txt,LEY PARA REGULAR LAS AGRUPACIONES FINANCIERAS
1.00178,1.00178.txt,MX,2021-05-20,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPIORPI_200521.pdf,1.00178.txt,LEY FEDERAL PARA LA PREVENCIÓN E IDENTIFICACIÓN DE OPERACIONES CON RECURSOS DE PROCEDENCIA ILÍCITA
1.00279,1.00279.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LRASCAP.pdf,1.00279.txt,LEY PARA REGULAR LAS ACTIVIDADES DE LAS SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMOS
1.00106,1.00106.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LUC.pdf,1.00106.txt,LEY DE UNIONES DE CRÉDITO
1.00278,1.00278.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LTOSF.pdf,1.00278.txt,LEY PARA LA TRANSPARENCIA Y ORDENAMIENTO DE LOS SERVICIOS FINANCIEROS
1.00123,1.00123.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LMV.pdf,1.00123.txt,LEY DEL MERCADO DE VALORES
1.00105,1.00105.txt,MX,2024-01-10,https://www.diputados.gob.mx/LeyesBiblio/pdf/256.pdf,1.00105.txt,LEY DE TRANSPARENCIA Y DE FOMENTO A LA COMPETENCIA EN EL CRÉDITO GARANTIZADO
1.00100,1.00100.txt,MX,2002-12-12,https://www.diputados.gob.mx/LeyesBiblio/pdf/255.pdf,1.00100.txt,LEY DE SISTEMAS DE PAGOS
1.00282,1.00282.txt,MX,2024-01-24,https://www.diputados.gob.mx/LeyesBiblio/pdf/LRSIC.pdf,1.00282.txt,LEY PARA REGULAR LAS SOCIEDADES DE INFORMACIÓN CREDITICIA
