Id,file,jurisdiction,last_reform_date,source,text,title
10.00001,10.00001.txt,MX,2024-09-26,https://diariooficial.gob.mx/normasOficiales/9474/semarnat/semarnat.html,10.00001.txt,NOM-012-CONAGUA-2021
10.00002,10.00002.txt,MX,2024-09-20,https://diariooficial.gob.mx/normasOficiales/9473/sict/sict.html,10.00002.txt,NOM-EM-018-SCT3-2023
10.00003,10.00003.txt,MX,2024-09-13,https://diariooficial.gob.mx/normasOficiales/9472/sict/sict.html,10.00003.txt,PROY-NOM-018-SICT3-2024
10.00004,10.00004.txt,MX,2024-09-10,https://diariooficial.gob.mx/normasOficiales/9471/semarnat/semarnat.html,10.00004.txt,NOM-135- SEMARNAT-2004
10.00005,10.00005.txt,MX,2024-09-06,https://diariooficial.gob.mx/normasOficiales/9469/salud/salud.html,10.00005.txt,NOM-059-SSA1-2015
10.00006,10.00006.txt,MX,2024-09-06,https://diariooficial.gob.mx/normasOficiales/9470/sener/sener.html,10.00006.txt,PROY-NOM-011-ENER-2024
10.00007,10.00007.txt,MX,2024-09-05,https://diariooficial.gob.mx/normasOficiales/9466/sener/sener.html,10.00007.txt,PROY-NOM­004­ENER­2024
10.00008,10.00008.txt,MX,2024-09-05,https://diariooficial.gob.mx/normasOficiales/9467/sict1/sict1.html,10.00008.txt,PROY-NOM-010-ARTF-2024
10.00009,10.00009.txt,MX,2024-09-05,https://diariooficial.gob.mx/normasOficiales/9468/sict2/sict2.html,10.00009.txt,PROY-NOM-012-ARTF-2024
10.00010,10.00010.txt,MX,2024-08-30,https://diariooficial.gob.mx/normasOficiales/9465/semarnat/semarnat.html,10.00010.txt,PROY-NOM-012-CONAGUA-2015
10.00011,10.00011.txt,MX,2024-08-27,https://diariooficial.gob.mx/normasOficiales/9464/sedatu/sedatu.html,10.00011.txt,PROY-NOM-007-SEDATU-2024
10.00012,10.00012.txt,MX,2024-08-23,https://diariooficial.gob.mx/normasOficiales/9463/sedatu/sedatu.html,10.00012.txt,NOM-006-SEDATU-2024
10.00013,10.00013.txt,MX,2024-08-15,https://diariooficial.gob.mx/normasOficiales/9462/stps/stps.html,10.00013.txt,NOM-038-STPS-2024
10.00014,10.00014.txt,MX,2024-08-02,https://diariooficial.gob.mx/normasOficiales/9461/sener/sener.html,10.00014.txt,PROY-NOM-031-NUCL-2024
10.00015,10.00015.txt,MX,2024-08-01,https://diariooficial.gob.mx/normasOficiales/9460/sener/sener.html,10.00015.txt,PROY-NOM-018-NUCL-2024
10.00016,10.00016.txt,MX,2024-07-31,https://diariooficial.gob.mx/normasOficiales/9459/sener/sener.html,10.00016.txt,PROY-NOM-042-NUCL-2024
10.00017,10.00017.txt,MX,2024-07-29,https://diariooficial.gob.mx/normasOficiales/9458/sict/sict.html,10.00017.txt,NOM-002-1-SCT-SEMAR-ARTF/2023
10.00018,10.00018.txt,MX,2024-07-26,https://diariooficial.gob.mx/normasOficiales/9457/salud/salud.html,10.00018.txt,PROY-NOM-241-SSA1-2024
10.00019,10.00019.txt,MX,2024-07-24,https://diariooficial.gob.mx/normasOficiales/9455/salud/salud.html,10.00019.txt,PROY-NOM-240-SSA1-2024
10.00020,10.00020.txt,MX,2024-07-24,https://diariooficial.gob.mx/normasOficiales/9456/salud/salud.html,10.00020.txt,PROY-NOM-220-SSA1-2024
10.00021,10.00021.txt,MX,2024-07-18,https://diariooficial.gob.mx/normasOficiales/9453/salud/salud.html,10.00021.txt,PROY-NOM-020-SSA-2024
10.00022,10.00022.txt,MX,2024-07-18,https://diariooficial.gob.mx/normasOficiales/9454/sedatu/sedatu.html,10.00022.txt,PROY-NOM-006-SEDATU-2024
10.00023,10.00023.txt,MX,2024-07-11,https://diariooficial.gob.mx/normasOficiales/9452/sict/sict.html,10.00023.txt,NOM-053-SCT-2-2023
10.00024,10.00024.txt,MX,2024-07-09,https://diariooficial.gob.mx/normasOficiales/9450/sedatu/sedatu.html,10.00024.txt,NOM-005-SEDATU-2024
10.00025,10.00025.txt,MX,2024-07-09,https://diariooficial.gob.mx/normasOficiales/9451/salud/salud.html,10.00025.txt,PROY-NOM-045-SSA-2024
10.00026,10.00026.txt,MX,2024-07-08,https://diariooficial.gob.mx/normasOficiales/9445/salud/salud.html,10.00026.txt,PROY-NOM-042-SSA2-2017
10.00027,10.00027.txt,MX,2024-07-08,https://diariooficial.gob.mx/normasOficiales/9446/salud_2/salud_2.html,10.00027.txt,NOM-038-SSA2-2010
10.00028,10.00028.txt,MX,2024-07-08,https://diariooficial.gob.mx/normasOficiales/9447/salud_3/salud_3.html,10.00028.txt,NOM-029-SSA2-1999
10.00029,10.00029.txt,MX,2024-07-08,https://diariooficial.gob.mx/normasOficiales/9448/salud_4/salud_4.html,10.00029.txt,NOM-033-SSA2-2011
10.00030,10.00030.txt,MX,2024-07-08,https://diariooficial.gob.mx/normasOficiales/9449/salud_5/salud_5.html,10.00030.txt,PROY-NOM-029-SSA2-2014
10.00031,10.00031.txt,MX,2024-07-05,https://diariooficial.gob.mx/normasOficiales/9444/salud/salud.html,10.00031.txt,PROY-NOM-018-SSA-2024
10.00032,10.00032.txt,MX,2024-06-28,https://diariooficial.gob.mx/normasOficiales/9443/seeco/seeco.html,10.00032.txt,NOM-259-SE-2022
10.00033,10.00033.txt,MX,2024-06-25,https://diariooficial.gob.mx/normasOficiales/9442/sict/sict.html,10.00033.txt,PROY-NOM-011-ARTF-2024
10.00034,10.00034.txt,MX,2024-06-18,https://diariooficial.gob.mx/normasOficiales/9441/sict/sict.html,10.00034.txt,NOM-064-SCT3-2023
10.00035,10.00035.txt,MX,2024-06-11,https://diariooficial.gob.mx/normasOficiales/9439/seeco/seeco.html,10.00035.txt,PROY-NOM-259-SE-2021
10.00036,10.00036.txt,MX,2024-06-11,https://diariooficial.gob.mx/normasOficiales/9440/sm/sm.html,10.00036.txt,NOM-020-SEMAR-2024
10.00037,10.00037.txt,MX,2024-06-07,https://diariooficial.gob.mx/normasOficiales/9438/semarnat/semarnat.html,10.00037.txt,PROY-NOM-174-SEMARNAT-2024
10.00038,10.00038.txt,MX,2024-05-29,https://diariooficial.gob.mx/normasOficiales/9437/sict/sict.html,10.00038.txt,PROY-NOM-033-SCT2-2024
10.00039,10.00039.txt,MX,2024-05-27,https://diariooficial.gob.mx/normasOficiales/9436/sict/sict.html,10.00039.txt,NOM-043-SCT-SEMAR-ARTF-2023
10.00040,10.00040.txt,MX,2024-05-24,https://diariooficial.gob.mx/normasOficiales/9434/sener/sener.html,10.00040.txt,NOM-008-NUCL-2024
10.00041,10.00041.txt,MX,2024-05-24,https://diariooficial.gob.mx/normasOficiales/9435/sict/sict.html,10.00041.txt,NOM-003-ARTF-2023
10.00042,10.00042.txt,MX,2024-05-23,https://diariooficial.gob.mx/normasOficiales/9432/sict1/sict1.html,10.00042.txt,NOM-006-SCT-2-2023
10.00043,10.00043.txt,MX,2024-05-23,https://diariooficial.gob.mx/normasOficiales/9433/sict1/sict1.html,10.00043.txt,PROY-NOM-009-ARTF-2024
10.00044,10.00044.txt,MX,2024-05-21,https://diariooficial.gob.mx/normasOficiales/9431/sict_1_C/sict_1_C.html,10.00044.txt,PROY-NOM-003-ARTF-2023
10.00045,10.00045.txt,MX,2024-05-17,https://diariooficial.gob.mx/normasOficiales/9430/sict/sict.html,10.00045.txt,PROY-NOM-012-ARTF-2024
10.00046,10.00046.txt,MX,2024-05-02,https://diariooficial.gob.mx/normasOficiales/9429/sict/sict.html,10.00046.txt,PROY-NOM-010-ARTF-2024
10.00047,10.00047.txt,MX,2024-04-25,https://diariooficial.gob.mx/normasOficiales/9428/semarnat/semarnat.html,10.00047.txt,NOM-044-SEMARNAT-2017
10.00048,10.00048.txt,MX,2024-04-24,https://diariooficial.gob.mx/normasOficiales/9427/salud/salud.html,10.00048.txt,PROY-NOM-262-SSA1-2024
10.00049,10.00049.txt,MX,2024-04-23,https://diariooficial.gob.mx/normasOficiales/9425/seeco/seeco.html,10.00049.txt,NOM-008-SE-2021
10.00050,10.00050.txt,MX,2024-04-23,https://diariooficial.gob.mx/normasOficiales/9426/salud_3_C/salud_3_C.html,10.00050.txt,PROY-NOM-137-SSA1-2024
10.00051,10.00051.txt,MX,2024-04-19,https://diariooficial.gob.mx/normasOficiales/9424/sm/sm.html,10.00051.txt,NOM-034-SEMAR-2024
10.00052,10.00052.txt,MX,2024-04-18,https://diariooficial.gob.mx/normasOficiales/9422/sm/sm.html,10.00052.txt,NOM007SEMAR2024
10.00053,10.00053.txt,MX,2024-04-18,https://diariooficial.gob.mx/normasOficiales/9423/sm1/sm1.html,10.00053.txt,PROY-NOM-020-SEMAR-2023
10.00054,10.00054.txt,MX,2024-04-12,https://diariooficial.gob.mx/normasOficiales/9421/sedatu/sedatu.html,10.00054.txt,NOM-004-SEDATU-2023
10.00055,10.00055.txt,MX,2024-04-03,https://diariooficial.gob.mx/normasOficiales/9420/seguridad/seguridad.html,10.00055.txt,NOM-009-SEGOB-2015
10.00056,10.00056.txt,MX,2024-03-23,https://diariooficial.gob.mx/normasOficiales/9419/sict/sict.html,10.00056.txt,NOM-EM-003-ARTF-2023-1
10.00057,10.00057.txt,MX,2024-03-22,https://diariooficial.gob.mx/normasOficiales/9418/stps/stps.html,10.00057.txt,PROY-NOM-038-STPS-2023
10.00058,10.00058.txt,MX,2024-03-19,https://diariooficial.gob.mx/normasOficiales/9417/salud/salud.html,10.00058.txt,NOM-001-SSA-2023
10.00059,10.00059.txt,MX,2024-03-15,https://diariooficial.gob.mx/normasOficiales/9415/sict/sict.html,10.00059.txt,NOM-007-ARTF-2023
10.00060,10.00060.txt,MX,2024-03-15,https://diariooficial.gob.mx/normasOficiales/9416/salud/salud.html,10.00060.txt,NOM-033-SSA-2023
10.00061,10.00061.txt,MX,2024-03-14,https://diariooficial.gob.mx/normasOficiales/9414/sict/sict.html,10.00061.txt,NOM-006-ARTF-2023
10.00062,10.00062.txt,MX,2024-03-11,https://diariooficial.gob.mx/normasOficiales/9413/seguridad/seguridad.html,10.00062.txt,NOM-010-SSPC-2019
10.00063,10.00063.txt,MX,2024-03-07,https://diariooficial.gob.mx/normasOficiales/9412/stps/stps.html,10.00063.txt,NOM-006-STPS-2023
10.00064,10.00064.txt,MX,2024-03-06,https://diariooficial.gob.mx/normasOficiales/9411/sedatu/sedatu.html,10.00064.txt,NOM-003-SEDATU-2023
10.00065,10.00065.txt,MX,2024-03-01,https://diariooficial.gob.mx/normasOficiales/9409/sict/sict.html,10.00065.txt,NOM-91/2-SCT3-2022
10.00066,10.00066.txt,MX,2024-03-01,https://diariooficial.gob.mx/normasOficiales/9410/sedatu/sedatu.html,10.00066.txt,PROY-NOM-006-SEDATU-2024
10.00067,10.00067.txt,MX,2024-02-29,https://diariooficial.gob.mx/normasOficiales/9407/salud/salud.html,10.00067.txt,PROY-NOM-001-SSA-2023
10.00068,10.00068.txt,MX,2024-02-29,https://diariooficial.gob.mx/normasOficiales/9408/SICT/SICT.html,10.00068.txt,NOM-008-ARTF-2023
10.00069,10.00069.txt,MX,2024-02-28,https://diariooficial.gob.mx/normasOficiales/9405/salud/salud.html,10.00069.txt,PROY-NOM-033-SSA-2023
10.00070,10.00070.txt,MX,2024-02-28,https://diariooficial.gob.mx/normasOficiales/9406/.html,10.00070.txt,PROY-NOM-003-SCT-SEMAR-ARTF-2021
10.00071,10.00071.txt,MX,2024-02-27,https://diariooficial.gob.mx/normasOficiales/9403/sedatu_2_C/sedatu_2_C.html,10.00071.txt,PROY-NOM-007-SEDATU-2024
10.00072,10.00072.txt,MX,2024-02-27,https://diariooficial.gob.mx/normasOficiales/9404/sict_1_C/sict_1_C.html,10.00072.txt,PROY-NOM-043-SCT-SEMAR-ARTF-2022
10.00073,10.00073.txt,MX,2024-02-19,https://diariooficial.gob.mx/normasOficiales/9401/sict/sict.html,10.00073.txt,PROY-NOM-002-1-SCT-SEMAR-ARTF/2021
10.00074,10.00074.txt,MX,2024-02-19,https://diariooficial.gob.mx/normasOficiales/9402/sict1/sict1.html,10.00074.txt,PROY-NOM-007-ARTF-2023
10.00075,10.00075.txt,MX,2024-02-16,https://diariooficial.gob.mx/normasOficiales/9400/Sedatu/Sedatu.html,10.00075.txt,‎PROY-NOM-004-SEDATU-2023
10.00076,10.00076.txt,MX,2024-02-14,https://diariooficial.gob.mx/normasOficiales/9399/sict/sict.html,10.00076.txt,NOM-EM-018-SCT3-2023
10.00077,10.00077.txt,MX,2024-02-09,https://diariooficial.gob.mx/normasOficiales/9398/sedatu/sedatu.html,10.00077.txt,PROY-NOM-005-SEDATU-2024
10.00078,10.00078.txt,MX,2024-02-02,https://diariooficial.gob.mx/normasOficiales/9397/salud/salud.html,10.00078.txt,NOM-039-SSA-2023
10.00079,10.00079.txt,MX,2024-01-29,https://diariooficial.gob.mx/normasOficiales/9396/sict/sict.html,10.00079.txt,PROY-NOM-003-SEDATU-2023
10.00080,10.00080.txt,MX,2024-01-25,https://diariooficial.gob.mx/normasOficiales/9393/semarnat/semarnat.html,10.00080.txt,NOM-172-SEMARNAT-2023
10.00081,10.00081.txt,MX,2024-01-25,https://diariooficial.gob.mx/normasOficiales/9394/stps/stps.html,10.00081.txt,NOM-003-STPS-2023
10.00082,10.00082.txt,MX,2024-01-17,https://diariooficial.gob.mx/normasOficiales/9392/sict/sict.html,10.00082.txt,PROY-NOM-064-SCT3-2021
10.00083,10.00083.txt,MX,2024-01-09,https://diariooficial.gob.mx/normasOficiales/9391/salud/salud.html,10.00083.txt,PROY-NOM-039-SSA-2023
10.00084,10.00084.txt,MX,2024-01-04,https://diariooficial.gob.mx/normasOficiales/9390/semarnat/semarnat.html,10.00084.txt,PROY-NOM-172-SEMARNAT-2023
10.00085,10.00085.txt,MX,2024-01-03,https://diariooficial.gob.mx/normasOficiales/9389/semarnat/semarnat.html,10.00085.txt,NOM-163-SEMARNAT-SCFI-2023
10.00086,10.00086.txt,MX,2023-12-29,https://diariooficial.gob.mx/normasOficiales/9388/seeco1/seeco1.html,10.00086.txt,NOM-008-SE-2021
10.00087,10.00087.txt,MX,2023-12-26,https://diariooficial.gob.mx/normasOficiales/9387/sict/sict.html,10.00087.txt,NOM-001-ARTF-2023
10.00088,10.00088.txt,MX,2023-12-22,https://diariooficial.gob.mx/normasOficiales/9385/semarnat_1_C/semarnat_1_C.html,10.00088.txt,NOM-157-SEMARNAT-2009
10.00089,10.00089.txt,MX,2023-12-22,https://diariooficial.gob.mx/normasOficiales/9386/sict_1_C/sict_1_C.html,10.00089.txt,NOM-053-SCT-2-2022
10.00090,10.00090.txt,MX,2023-12-18,https://diariooficial.gob.mx/normasOficiales/9384/sict/sict.html,10.00090.txt,NOM-002-SCT-SEMAR-ARTF/2023
10.00091,10.00091.txt,MX,2023-12-14,https://diariooficial.gob.mx/normasOficiales/9382/seeco/seeco.html,10.00091.txt,PROY-NOM-008-SE-2020
10.00092,10.00092.txt,MX,2023-12-14,https://diariooficial.gob.mx/normasOficiales/9383/sict/sict.html,10.00092.txt,NOM-005-ARTF-2023
